Feed_Flow_kg_h,Feed_Heavy_Fraction,Column_Pressure_kPa,Reflux_Ratio,Num_Stages,Murphree_Efficiency,Effective_Stages,Relative_Volatility,Separation_Power,Distillate_Rate_kg_h,Bottoms_Rate_kg_h,Reflux_Flow_kg_h,Distillate_Heavy_Fraction,Bottoms_Heavy_Fraction,Top_Tray_Temperature_C,Bottom_Temperature_C,Distillate_to_Feed,Reflux_to_Feed,Heavy_Recovery_to_Bottoms,Dataset,Mass_Balance_Error_kg_h,Heavy_Component_Balance_Error_kg_h
8971.539,0.61155,183.266,3.9567,26,0.8885,23.102,1.9408,12.22833,2977.355,5994.185,11780.416,0.024724,0.903036,82.115,104.217,0.33187,1.31309,0.986583,A,-0.001,-0.032295
11546.311,0.35574,166.754,1.6866,19,0.7401,14.063,1.96849,5.97907,5941.627,5604.685,10020.943,0.089232,0.638261,82.351,101.681,0.51459,0.86789,0.870921,A,-0.001,0.049562
11344.829,0.37483,176.804,3.682,20,0.8917,17.834,1.95128,9.37567,5765.568,5579.261,21228.9,0.02883,0.732391,81.935,102.79,0.50821,1.87124,0.960912,A,-0.0,-0.039614
13000.0,0.65516,177.951,1.1924,27,0.8294,22.394,1.94939,8.13012,3443.656,9556.344,4106.339,0.156637,0.834805,83.664,103.52,0.2649,0.31587,0.936668,A,0.0,-0.007698
10010.676,0.63865,147.289,1.6609,25,0.6846,17.116,2.00548,7.4346,2983.676,7027.0,4955.615,0.158866,0.842366,82.468,101.999,0.29805,0.49503,0.925859,A,0.0,0.007674
8598.975,0.35469,144.275,1.7333,21,0.7895,16.579,2.01171,7.34878,4058.519,4540.455,7034.826,0.054985,0.622588,80.964,100.379,0.47198,0.8181,0.926833,A,0.001,-0.020022
10614.433,0.48223,167.463,3.4044,21,0.751,15.771,1.96723,8.24815,4363.999,6250.434,14856.987,0.066597,0.772425,82.08,102.601,0.41114,1.3997,0.943221,A,0.0,-0.022698
9651.412,0.42326,149.661,1.5529,17,0.8748,14.871,2.00068,6.27325,3884.503,5766.909,6032.192,0.115809,0.630351,82.002,100.732,0.40248,0.62501,0.889876,A,0.0,0.01938
10286.847,0.43714,188.365,3.5076,20,0.7621,15.243,1.93283,7.81646,4248.904,6037.942,14903.609,0.069218,0.696047,82.882,103.081,0.41304,1.4488,0.934597,A,0.001,0.000245
11866.06,0.60602,181.136,1.0653,27,0.7942,21.442,1.94421,7.3532,3889.836,7976.224,4143.72,0.14887,0.828957,83.677,103.63,0.32781,0.34921,0.919472,A,0.0,0.043078
9573.142,0.32895,153.829,3.7712,16,0.6687,10.699,1.99245,5.82962,4573.816,4999.327,17248.703,0.088345,0.549068,81.817,100.422,0.47778,1.80178,0.871684,A,-0.001,0.040809
11084.94,0.68987,180.508,2.192,25,0.6718,16.794,1.94522,7.67377,2729.973,8354.967,5983.984,0.197158,0.850862,84.292,103.746,0.24628,0.53983,0.929616,A,0.0,0.00761
7000.0,0.47494,160.427,2.2206,23,0.7811,17.966,1.97994,8.46162,2921.815,4078.185,6488.141,0.053571,0.776827,81.629,102.274,0.4174,0.92688,0.952919,A,0.0,0.01123
11588.807,0.47236,193.197,1.6837,21,0.7295,15.32,1.9255,6.29706,4907.441,6681.366,8262.514,0.128975,0.724574,83.837,103.483,0.42346,0.71297,0.884376,A,0.0,0.007583
10203.639,0.56355,155.979,3.6998,19,0.6899,13.108,1.98831,7.09228,3020.148,7183.491,11173.914,0.160052,0.733199,82.853,101.753,0.29599,1.09509,0.915938,A,0.0,-0.048387
9643.729,0.67996,147.594,1.5414,26,0.7764,20.186,2.00486,8.51605,3409.456,6234.274,5255.167,0.096585,0.999,81.659,103.05,0.35354,0.54493,0.949781,A,-0.001,0.007937
9253.07,0.49373,208.726,2.205,20,0.6819,13.638,1.9033,6.03845,3616.226,5636.844,7973.628,0.149215,0.714744,84.614,104.071,0.39081,0.86173,0.881888,A,0.0,0.022661
12129.005,0.58943,134.124,3.2854,20,0.7878,15.756,2.03384,8.57565,3462.135,8666.87,11374.656,0.109214,0.78126,81.213,100.827,0.28544,0.93781,0.947111,A,-0.0,0.006949
9245.177,0.56545,172.083,2.1223,23,0.8396,19.312,1.95922,8.82834,2977.881,6267.296,6319.957,0.078076,0.797018,82.408,102.991,0.3221,0.6836,0.955525,A,0.0,0.036574
11907.729,0.661,147.724,1.2376,26,0.7051,18.333,2.00459,7.05172,2524.139,9383.59,3123.912,0.279386,0.763653,84.078,101.504,0.21197,0.26234,0.910404,A,0.0,-0.006884
9246.028,0.62099,178.812,1.5545,26,0.7687,19.987,1.94798,8.11006,2638.853,6607.175,4102.215,0.124433,0.819313,83.27,103.458,0.2854,0.44367,0.942811,A,0.0,-0.013838
10076.717,0.5152,166.824,2.4244,27,0.8162,22.037,1.96836,10.5654,3484.236,6592.481,8447.232,0.037001,0.767935,81.664,102.54,0.34577,0.83829,0.975167,A,0.0,0.007485
10541.531,0.55223,188.24,1.7737,16,0.7005,11.207,1.93302,4.72345,3254.204,7287.326,5771.922,0.348014,0.643421,86.558,102.729,0.3087,0.54754,0.805455,A,0.001,0.022531
13000.0,0.60459,186.891,2.7575,22,0.8392,18.462,1.93511,8.94441,4281.72,8718.28,11806.779,0.087425,0.858584,83.071,104.088,0.32936,0.90821,0.952374,A,0.0,-0.035087
10384.866,0.68956,140.328,1.4423,26,0.7325,19.044,2.0201,7.90802,2884.941,7499.924,4161.032,0.157681,0.894157,82.142,101.943,0.2778,0.40068,0.936475,A,0.001,-0.021727
10367.052,0.54635,156.804,3.131,22,0.8946,19.682,1.98674,10.24067,3852.91,6514.142,12063.499,0.041255,0.845094,81.319,102.535,0.37165,1.16364,0.971936,A,0.0,0.024739
9912.763,0.32177,144.175,2.8919,24,0.7006,16.813,2.01192,8.73391,5041.216,4871.548,14578.6,0.029682,0.624041,80.626,100.382,0.50856,1.47069,0.953088,A,-0.001,-0.049308
9562.057,0.37586,125.265,3.7494,21,0.7319,15.37,2.0548,8.73859,4394.258,5167.8,16476.036,0.037901,0.663224,79.837,99.491,0.45955,1.72306,0.953659,A,-0.001,0.038984
9105.542,0.34815,156.099,3.188,20,0.8635,17.269,1.98808,9.03333,4489.701,4615.841,14313.113,0.029104,0.658476,81.13,101.266,0.49307,1.57191,0.958781,A,-0.0,0.005671
12728.536,0.65065,151.296,3.3893,20,0.6612,13.223,1.99742,7.0642,4046.978,8681.559,13716.557,0.186804,0.866878,83.01,102.383,0.31795,1.07762,0.908717,A,-0.001,-0.022233
12221.541,0.66691,141.33,1.4362,22,0.8015,17.634,2.01794,7.2984,3423.439,8798.102,4916.646,0.197411,0.849594,82.712,101.707,0.28012,0.40229,0.917083,A,-0.0,0.028721
8986.324,0.40662,196.511,1.4981,16,0.7154,11.446,1.92059,4.47965,3844.951,5141.373,5760.248,0.192107,0.567036,84.782,102.587,0.42787,0.641,0.797853,A,0.0,0.033483
10259.515,0.35034,195.387,3.5396,16,0.7521,12.034,1.92225,6.13181,4990.173,5269.342,17662.993,0.084883,0.60174,83.329,102.767,0.48639,1.72162,0.882154,A,0.0,-0.036225
8253.762,0.65873,161.709,2.5651,21,0.7834,16.452,1.97758,8.07124,2165.061,6088.701,5553.504,0.141146,0.842777,82.837,102.775,0.26231,0.67285,0.943795,A,0.0,-0.00622
11431.493,0.52634,181.619,1.1204,20,0.7143,14.287,1.94343,5.01589,3532.651,7898.842,3957.846,0.306972,0.624447,85.782,102.303,0.30903,0.34622,0.819768,A,0.0,0.018892
11050.957,0.6677,205.502,3.2448,25,0.8497,21.242,1.90775,10.4886,3085.922,7965.036,10013.333,0.062774,0.902072,83.37,105.176,0.27924,0.90611,0.973747,A,-0.001,-0.027633
10189.898,0.52962,168.649,3.2609,21,0.8548,17.951,1.96515,9.28083,3062.745,7127.153,9987.291,0.06883,0.727632,82.155,102.365,0.30057,0.98012,0.960938,A,-0.0,0.020449
8810.716,0.55501,159.263,2.1217,18,0.6932,12.478,1.9821,5.80214,2807.467,6003.249,5956.511,0.220434,0.711483,83.785,101.782,0.31864,0.67605,0.873445,A,0.0,-0.035302
11170.74,0.56427,174.981,1.3877,19,0.8839,16.793,1.95432,6.53961,3492.268,7678.471,4846.144,0.189414,0.734759,83.987,102.719,0.31263,0.43382,0.895058,A,0.001,0.003335
10947.819,0.68028,169.462,3.1655,19,0.6887,13.085,1.96373,6.71061,2705.081,8242.738,8562.811,0.270381,0.814794,84.847,102.98,0.24709,0.78215,0.901793,A,0.0,0.046337
9753.681,0.46566,190.344,2.018,26,0.8818,22.928,1.9298,10.07866,3678.66,6075.021,7423.509,0.036003,0.725841,82.512,103.366,0.37716,0.7611,0.97084,A,0.0,-0.043019
11128.736,0.51504,171.122,3.6285,24,0.8993,21.583,1.96087,11.39378,3936.103,7192.633,14282.32,0.027912,0.781611,81.71,102.842,0.35369,1.28337,0.980832,A,0.0,0.038611
8006.71,0.47095,149.472,1.7447,27,0.7803,21.069,2.00106,9.28998,2650.009,5356.701,4623.376,0.051797,0.678316,81.149,101.038,0.33097,0.57744,0.963599,A,0.0,-0.038437
9124.682,0.45011,157.601,1.0057,16,0.667,10.672,1.98523,3.66965,3443.561,5681.121,3463.35,0.321495,0.528069,85.051,100.484,0.37739,0.37956,0.730446,A,0.0,-0.000914
8595.586,0.57081,165.103,3.9672,17,0.6936,11.791,1.97143,6.39219,3090.072,5505.514,12259.067,0.162358,0.800065,83.252,102.666,0.3595,1.4262,0.897748,A,0.0,-0.020524
10193.124,0.35668,148.3,3.1644,20,0.7709,15.417,2.00342,8.14022,5564.932,4628.192,17609.519,0.038045,0.739812,80.917,101.379,0.54595,1.72759,0.941767,A,0.0,-0.02635
12523.788,0.59136,161.467,3.2766,26,0.7944,20.653,1.97802,10.79339,3625.234,8898.555,11878.325,0.050271,0.811794,81.628,102.558,0.28947,0.94846,0.975392,A,-0.001,0.029576
10094.435,0.35358,127.109,3.3859,21,0.8518,17.888,2.0503,9.91523,4799.404,5295.031,16250.509,0.023199,0.653044,79.735,99.542,0.47545,1.60985,0.968805,A,-0.0,-0.03927
11727.014,0.53162,178.255,3.0217,25,0.8277,20.692,1.94889,10.37375,4347.563,7379.451,13136.818,0.039961,0.821272,82.135,103.445,0.37073,1.12022,0.972133,A,0.0,0.045736
9973.693,0.54291,185.251,2.3201,18,0.6762,12.172,1.93767,5.62658,3470.199,6503.494,8051.341,0.217585,0.716499,84.731,103.076,0.34794,0.80726,0.860556,A,0.0,0.00747
9411.038,0.50257,180.449,2.4008,16,0.7737,12.378,1.94532,5.81491,3426.882,5984.155,8227.399,0.177136,0.688928,84.025,102.674,0.36413,0.87423,0.871657,A,0.001,0.029262
11539.355,0.31746,137.243,1.3277,27,0.6654,17.965,2.02684,7.23945,5590.902,5948.453,7423.081,0.054398,0.564719,80.636,99.586,0.48451,0.64328,0.916979,A,0.0,-0.054678
10832.991,0.42239,152.644,3.9889,20,0.708,14.161,1.99477,7.8183,5489.318,5343.672,21896.26,0.055368,0.799414,81.332,102.011,0.50672,2.02126,0.933578,A,0.001,0.008301
12146.936,0.35891,174.524,2.8296,16,0.7489,11.983,1.95508,5.93595,5856.692,6290.244,16572.14,0.099225,0.600691,82.779,101.812,0.48215,1.36431,0.866701,A,0.0,0.033577
11478.897,0.39872,120.0,2.8367,19,0.8599,16.338,2.06808,8.77735,5379.699,6099.197,15260.705,0.041161,0.714106,79.608,99.478,0.46866,1.32946,0.95162,A,0.001,-0.041152
8798.236,0.38532,170.385,2.7963,22,0.761,16.741,1.96213,8.31168,3865.646,4932.589,10809.549,0.046094,0.65117,81.922,101.945,0.43937,1.2286,0.94744,A,0.001,-0.00077
7000.0,0.39895,182.181,3.3863,18,0.8546,15.383,1.94253,7.88537,3034.704,3965.296,10276.481,0.053008,0.663708,82.449,102.588,0.43353,1.46807,0.942398,A,0.0,-0.012267
10221.523,0.63255,183.055,2.2763,22,0.7335,16.136,1.94114,7.43607,2630.358,7591.165,5987.356,0.183303,0.788222,84.201,103.45,0.25734,0.58576,0.925429,A,-0.0,-0.051397
8250.179,0.41257,147.038,2.0983,17,0.706,12.002,2.00599,5.65857,3480.883,4769.296,7303.913,0.127861,0.620373,82.048,100.52,0.42192,0.8853,0.869244,A,0.0,-0.035299
7900.291,0.64079,191.283,2.5249,23,0.737,16.951,1.92838,7.97339,2060.856,5839.435,5203.506,0.141278,0.817077,83.934,104.01,0.26086,0.65865,0.942487,A,-0.0,0.005824
7792.318,0.34812,199.25,1.5117,21,0.8072,16.951,1.91661,6.63702,3953.613,3838.705,5976.671,0.062776,0.642,83.166,103.198,0.50737,0.767,0.908506,A,0.0,0.021122
9051.262,0.36053,174.627,3.4901,17,0.7772,13.212,1.95491,6.88406,4564.177,4487.085,15929.615,0.062424,0.663763,82.297,102.234,0.50426,1.75993,0.912691,A,0.0,-0.023697
9712.674,0.58361,187.729,3.8961,18,0.699,12.581,1.93381,6.6025,2862.477,6850.197,11152.455,0.194698,0.746129,84.516,103.384,0.29472,1.14824,0.90168,A,0.0,-0.035511
10020.058,0.36884,191.697,1.7623,25,0.7136,17.839,1.92775,7.46994,4849.757,5170.302,8546.784,0.055821,0.662461,82.82,103.007,0.484,0.85297,0.92675,A,-0.001,-0.043526
13000.0,0.62216,189.891,2.4502,21,0.7555,15.866,1.93049,7.41158,3138.44,9861.56,7689.774,0.209882,0.753369,84.792,103.528,0.24142,0.59152,0.918559,A,0.0,-0.01566
8192.757,0.32595,145.325,1.8526,24,0.7436,17.848,2.00952,8.08925,3778.97,4413.788,7000.821,0.039392,0.571301,80.805,100.1,0.46126,0.85451,0.944256,A,-0.001,-0.03354
9995.044,0.67423,194.772,1.2009,23,0.7733,17.786,1.92316,6.34678,2209.451,7785.593,2653.431,0.330758,0.771698,86.554,103.862,0.22105,0.26547,0.891556,A,0.0,0.038375
8144.284,0.43284,162.856,3.3431,17,0.8079,13.734,1.97548,7.19734,3086.298,5057.986,10317.777,0.086866,0.643949,82.166,101.521,0.37895,1.26687,0.923949,A,0.0,-0.007502
8517.138,0.56312,161.331,1.2094,21,0.8883,18.655,1.97827,6.96647,3142.66,5374.478,3800.605,0.127323,0.817944,82.639,102.592,0.36898,0.44623,0.916572,A,0.0,0.015818
10109.65,0.43473,148.208,1.1527,25,0.8228,20.57,2.00361,7.65468,4582.806,5526.845,5282.571,0.066025,0.740449,81.283,101.378,0.45331,0.52253,0.931152,A,-0.001,0.041525
10637.066,0.53305,159.105,3.3406,21,0.7223,15.169,1.9824,7.9889,3852.255,6784.811,12868.706,0.091571,0.783708,82.077,102.25,0.36215,1.2098,0.937787,A,0.0,0.02253
8080.718,0.59659,152.214,2.1976,22,0.7148,15.725,1.99561,7.46709,2723.325,5357.393,5984.778,0.122251,0.837711,82.196,102.24,0.33702,0.74062,0.93094,A,0.0,-0.0007
11724.531,0.34858,165.965,2.6466,22,0.8319,18.302,1.96989,9.00553,5999.754,5724.777,15878.694,0.030641,0.681789,81.547,101.928,0.51173,1.35431,0.955018,A,0.0,0.008568
8613.061,0.61333,185.922,1.2573,24,0.8636,20.727,1.93662,7.63057,1880.661,6732.4,2364.526,0.186301,0.73262,84.342,103.213,0.21835,0.27453,0.933676,A,0.0,-0.01121
11445.413,0.49369,157.674,3.1311,24,0.8593,20.624,1.98509,10.71811,4364.497,7080.915,13665.751,0.031725,0.778441,81.229,102.141,0.38133,1.19399,0.975495,A,0.001,-0.052277
9929.396,0.47482,144.644,3.5458,23,0.7927,18.231,2.01094,9.93473,4086.228,5843.168,14489.084,0.035571,0.781986,80.724,101.452,0.41153,1.45921,0.96917,A,0.0,0.049021
11366.51,0.64746,182.865,1.7795,25,0.7776,19.44,1.94144,8.25711,2649.007,8717.502,4713.935,0.160732,0.795365,83.896,103.488,0.23305,0.41472,0.942145,A,0.001,-0.015607
10857.114,0.671,214.295,1.1353,24,0.7549,18.117,1.8958,6.16123,2815.962,8041.151,3197.0,0.307123,0.79843,86.872,104.847,0.25937,0.29446,0.881286,A,0.001,-0.019396
9577.112,0.36702,158.879,1.7255,21,0.6686,14.041,1.98282,6.08465,4543.957,5033.156,7840.38,0.090794,0.616394,82.058,101.134,0.47446,0.81866,0.882627,A,-0.001,0.020455
10723.763,0.5898,141.478,2.4707,27,0.783,21.141,2.01762,10.5635,2989.676,7734.086,7386.513,0.053589,0.797076,80.82,101.369,0.27879,0.6888,0.974669,A,0.001,0.007338
7992.443,0.68885,160.55,2.3609,22,0.7076,15.567,1.97971,7.4681,2380.072,5612.371,5619.024,0.159245,0.913447,83.029,103.182,0.29779,0.70304,0.931159,A,0.0,-0.023658
8055.781,0.37842,182.691,1.8138,19,0.7277,13.825,1.94172,5.9138,3799.061,4256.719,6890.922,0.095365,0.631039,83.027,102.396,0.47159,0.8554,0.881154,A,0.001,0.015493
9471.633,0.66573,171.661,2.7756,25,0.8472,21.181,1.95994,10.47805,2460.333,7011.3,6828.987,0.064431,0.876738,82.212,103.496,0.25976,0.72099,0.97486,A,0.0,-0.044618
12064.308,0.62868,154.404,2.7886,21,0.6942,14.578,1.99134,7.39106,3111.751,8952.557,8677.545,0.194787,0.779496,83.246,101.974,0.25793,0.71927,0.920084,A,0.0,-0.02186
8884.847,0.66167,163.258,2.4893,18,0.6503,11.705,1.97475,5.68213,2420.459,6464.388,6025.222,0.321305,0.789118,85.277,102.5,0.27243,0.67815,0.867712,A,0.0,-0.033794
9107.126,0.56274,165.739,3.6653,19,0.8448,16.051,1.97029,8.55216,3133.346,5973.781,11484.759,0.079788,0.816058,82.187,102.803,0.34405,1.26107,0.951219,A,-0.001,-0.011101
12502.226,0.35929,190.788,3.1465,19,0.7241,13.759,1.92913,6.86006,6069.174,6433.052,19096.561,0.072108,0.630223,83.004,102.755,0.48545,1.52745,0.902572,A,0.0,0.03145
10069.622,0.46259,148.651,1.6939,17,0.7419,12.612,2.00271,5.5075,3958.535,6111.087,6705.22,0.171565,0.651113,82.695,100.813,0.39312,0.66589,0.854203,A,0.0,-0.047806
10005.61,0.48205,191.495,2.0596,16,0.7871,12.594,1.92806,5.56574,3657.0,6348.61,7531.81,0.188049,0.6514,84.559,102.925,0.36549,0.75276,0.857419,A,0.0,0.024554
8429.34,0.49793,157.652,2.8947,19,0.8838,16.792,1.98513,8.5578,2867.555,5561.785,8300.645,0.069771,0.718675,81.73,101.745,0.34019,0.98473,0.952332,A,0.0,0.033251
10095.206,0.30956,185.23,2.7668,22,0.7621,16.765,1.9377,8.14612,5146.336,4948.87,14238.812,0.035186,0.59488,82.323,102.273,0.50978,1.41045,0.942057,A,0.0,0.009205
10894.161,0.32323,181.231,1.6028,20,0.7222,14.444,1.94406,5.91288,5033.476,5860.685,8067.894,0.090689,0.522946,82.913,101.615,0.46203,0.74057,0.870366,A,0.0,0.016977
9920.132,0.67012,159.776,3.103,21,0.7319,15.37,1.98115,7.94684,2230.804,7689.328,6922.22,0.18417,0.811097,83.327,102.466,0.22488,0.6978,0.938196,A,-0.0,0.04081
11150.587,0.3064,169.528,1.6179,17,0.7654,13.012,1.96362,5.42653,5548.625,5601.962,8977.201,0.095343,0.515443,82.539,101.007,0.49761,0.80509,0.845158,A,0.0,0.025204
10497.031,0.36622,165.062,3.6923,23,0.7966,18.322,1.9715,9.78654,5323.382,5173.649,19655.779,0.023849,0.718502,81.422,102.125,0.50713,1.87251,0.966975,A,0.0,-0.011798
11579.107,0.62785,172.058,2.9551,20,0.7722,15.443,1.95926,7.76041,3144.864,8434.243,9293.375,0.160113,0.802256,83.49,103.024,0.2716,0.8026,0.930738,A,0.0,-0.013332
11243.611,0.61499,170.003,2.0948,22,0.7764,17.081,1.9628,7.79692,3223.138,8020.472,6751.708,0.145294,0.803747,83.216,102.934,0.28666,0.60049,0.932275,A,0.001,-0.024592
9803.546,0.47189,183.112,3.0526,21,0.7049,14.802,1.94105,7.39485,3858.51,5945.036,11778.62,0.089577,0.720025,82.965,103.002,0.39358,1.20147,0.925288,A,0.0,-0.012974
11307.924,0.31667,138.341,3.3406,20,0.745,14.9,2.02442,8.08791,5903.092,5404.833,19719.879,0.037174,0.621935,80.46,100.029,0.52203,1.7439,0.938719,A,-0.001,-0.016061
12711.101,0.45171,156.867,2.3106,22,0.8481,18.659,1.98662,8.93922,5204.017,7507.084,12024.323,0.052225,0.72864,81.466,101.769,0.40941,0.94597,0.952666,A,0.0,-0.010041
10459.252,0.53471,202.17,1.1762,25,0.899,22.474,1.91243,7.87577,3733.067,6726.186,4390.829,0.096462,0.777941,83.707,104.218,0.35692,0.4198,0.935613,A,-0.001,-0.008335
8172.57,0.33168,151.674,3.7567,16,0.749,11.984,1.99667,6.54473,3890.717,4281.853,14616.274,0.066641,0.572505,81.44,100.46,0.47607,1.78846,0.904348,A,0.0,0.014494
10289.899,0.62128,166.619,3.8057,17,0.7942,13.502,1.96872,7.2427,3084.48,7205.419,11738.639,0.165716,0.816297,83.355,102.849,0.29976,1.14079,0.920045,A,0.0,-0.00115
9704.178,0.54659,132.404,3.0117,20,0.7479,14.958,2.03779,7.99372,3586.98,6117.198,10802.791,0.089321,0.814727,80.868,100.942,0.36963,1.11321,0.939597,A,0.0,-0.032363
13000.0,0.59886,213.146,2.6194,16,0.7325,11.72,1.89733,5.43227,3431.181,9568.819,8987.751,0.369426,0.681125,87.659,104.027,0.26394,0.69137,0.837181,A,0.0,0.050687
11133.993,0.69013,190.543,2.8196,25,0.8481,21.203,1.9295,10.28733,2062.536,9071.457,5815.559,0.105196,0.823118,83.432,104.017,0.18525,0.52232,0.971763,A,0.0,0.052509
8340.578,0.46296,191.392,1.821,27,0.8065,21.776,1.92821,9.22949,3257.943,5082.635,5932.83,0.044536,0.731167,82.661,103.447,0.39061,0.71132,0.962424,A,-0.0,0.003256
9717.079,0.54173,185.359,1.5104,27,0.8902,24.037,1.9375,9.56501,3328.817,6388.262,5027.845,0.055134,0.795291,82.591,103.601,0.34257,0.51742,0.965135,A,0.0,-0.025064
12190.97,0.61525,199.314,2.3592,19,0.8058,15.311,1.91652,6.99498,3386.536,8804.434,7989.607,0.204043,0.773416,85.033,104.068,0.27779,0.65537,0.907873,A,0.0,0.005201
8254.617,0.35378,187.406,2.8036,17,0.7248,12.321,1.93431,5.99171,4007.586,4247.031,11235.784,0.084806,0.607582,83.054,102.455,0.4855,1.36115,0.883618,A,0.0,0.031475
9258.038,0.66209,141.941,2.6008,25,0.8764,21.911,2.01664,11.10089,2851.785,6406.252,7417.044,0.043169,0.937601,80.703,102.324,0.30803,0.80115,0.979916,A,0.001,0.037391
9996.282,0.55758,149.591,3.2067,24,0.8942,21.461,2.00082,11.34627,3159.855,6836.428,10132.772,0.033248,0.799931,80.91,101.847,0.3161,1.01365,0.981151,A,-0.001,-0.002628
9770.556,0.55779,139.287,1.1948,22,0.8109,17.839,2.02235,6.83928,2568.508,7202.049,3068.955,0.192362,0.688117,82.552,100.522,0.26288,0.3141,0.909342,A,-0.001,-0.017256
9102.076,0.42922,150.742,1.3215,18,0.7572,13.63,1.99852,5.37228,3976.439,5125.637,5254.967,0.145835,0.649066,82.445,100.915,0.43687,0.57734,0.851564,A,0.0,0.012374
10186.927,0.34159,184.202,3.4325,17,0.8934,15.188,1.93932,7.78993,5102.695,5084.233,17515.115,0.044883,0.639375,82.414,102.52,0.50091,1.71937,0.934183,A,-0.001,-0.00334
7872.452,0.43744,161.972,3.4282,27,0.8346,22.533,1.9771,11.8907,3344.05,4528.402,11464.134,0.015021,0.749376,81.183,102.172,0.42478,1.45623,0.985414,A,0.0,0.018651
9119.228,0.51882,169.188,2.3619,17,0.7808,13.274,1.96421,6.29545,3728.231,5390.997,8805.642,0.136431,0.783264,83.068,102.758,0.40883,0.96561,0.892491,A,-0.0,0.017713
9087.938,0.62872,168.613,3.6934,25,0.8978,22.446,1.96521,11.93323,2772.914,6315.024,10241.402,0.030764,0.891281,81.651,103.443,0.30512,1.12692,0.98507,A,0.0,0.001547
9532.659,0.55743,195.476,3.6939,27,0.6594,17.803,1.92212,9.15468,3050.643,6482.016,11268.631,0.069718,0.786967,83.132,103.994,0.32002,1.18211,0.959975,A,0.0,-0.027308
9534.373,0.3929,179.703,1.9388,20,0.7644,15.289,1.94653,6.71791,4243.452,5290.921,8227.173,0.082909,0.641522,82.755,102.327,0.44507,0.8629,0.906082,A,0.0,-0.007432
9976.913,0.36812,208.697,2.7143,24,0.8541,20.499,1.90334,9.64138,4609.357,5367.556,12511.338,0.02726,0.660832,83.003,103.714,0.462,1.25403,0.965788,A,0.0,-0.002625
9457.4,0.39113,192.043,2.4699,17,0.8735,14.849,1.92723,6.93446,4462.936,4994.463,11023.218,0.071993,0.676312,83.045,103.114,0.4719,1.16557,0.913141,A,0.001,-0.04255
9351.242,0.52675,155.921,2.2104,17,0.7873,13.385,1.98842,6.33421,3623.99,5727.252,8010.465,0.14519,0.768194,82.655,101.98,0.38754,0.85662,0.893182,A,0.0,-0.041007
10517.844,0.35978,150.01,1.7595,21,0.7102,14.915,1.99998,6.59183,4345.086,6172.758,7645.366,0.088041,0.551063,81.651,100.228,0.41312,0.72689,0.898908,A,-0.0,-0.014344
11324.734,0.47518,159.022,3.3445,27,0.6763,18.26,1.98255,9.62015,4946.818,6377.916,16544.411,0.039012,0.813486,81.38,102.443,0.43682,1.46091,0.964138,A,0.0,-0.043537
11416.719,0.62934,174.744,3.1286,27,0.7938,21.432,1.95471,10.88533,2807.798,8608.921,8784.522,0.059093,0.81533,82.258,103.24,0.24594,0.76944,0.976907,A,-0.0,-0.034831
8244.685,0.37075,157.879,1.7411,21,0.7085,14.878,1.9847,6.47778,3758.676,4486.008,6544.285,0.079815,0.614518,81.872,101.07,0.45589,0.79376,0.901856,A,0.001,-0.014425
10342.877,0.47046,145.005,2.726,22,0.8835,19.436,2.01019,9.92857,4162.74,6180.137,11347.675,0.036564,0.762723,80.753,101.345,0.40247,1.09715,0.96872,A,0.0,-0.029145
11091.722,0.43682,185.684,2.8148,24,0.8357,20.058,1.93699,9.78468,4371.812,6719.91,12305.667,0.037268,0.696755,82.366,102.966,0.39415,1.10945,0.966373,A,0.0,0.026422
9570.733,0.62505,166.398,2.3173,16,0.7639,12.222,1.96912,5.78497,2615.534,6955.2,6061.075,0.298082,0.748004,85.094,102.387,0.27328,0.63329,0.869672,A,-0.001,0.025635
10671.059,0.47136,206.168,2.3374,17,0.8656,14.715,1.90682,6.65169,4396.557,6274.502,10276.536,0.11377,0.721926,84.064,104.014,0.41201,0.96303,0.900556,A,-0.0,-0.012051
9639.968,0.4223,163.627,1.3361,18,0.8763,15.774,1.97408,6.13576,4436.017,5203.951,5926.893,0.106008,0.691927,82.45,101.877,0.46017,0.61482,0.884487,A,0.0,-0.049007
10534.377,0.36379,202.048,2.7164,26,0.8633,22.446,1.91261,10.63916,5197.112,5337.266,14117.524,0.018089,0.700419,82.668,103.701,0.49335,1.34014,0.975469,A,-0.001,-0.032065
7684.589,0.60953,157.707,3.4818,18,0.7122,12.82,1.98502,6.82852,2192.076,5492.513,7632.398,0.182196,0.78008,83.217,102.153,0.28526,0.99321,0.914734,A,0.0,0.000513
10660.008,0.49923,132.388,1.9793,24,0.8382,20.116,2.03782,9.51379,3953.993,6706.016,7826.291,0.049137,0.764612,80.337,100.611,0.37092,0.73417,0.963492,A,-0.001,0.008134
9244.596,0.44487,157.388,3.4866,17,0.7909,13.445,1.98563,7.16668,3913.154,5331.442,13643.513,0.083614,0.710017,81.902,101.674,0.42329,1.47584,0.920441,A,0.0,0.034509
8864.362,0.60545,214.185,1.2452,23,0.7775,17.882,1.89594,6.34413,2815.219,6049.143,3505.436,0.19991,0.794188,85.454,104.815,0.31759,0.39545,0.895138,A,-0.0,-0.019238
