Feed_Flow_kg_h,Feed_Heavy_Fraction,Column_Pressure_kPa,Reflux_Ratio,Num_Stages,Murphree_Efficiency,Effective_Stages,Relative_Volatility,Separation_Power,Distillate_Rate_kg_h,Bottoms_Rate_kg_h,Reflux_Flow_kg_h,Distillate_Heavy_Fraction,Bottoms_Heavy_Fraction,Top_Tray_Temperature_C,Bottom_Temperature_C,Distillate_to_Feed,Reflux_to_Feed,Heavy_Recovery_to_Bottoms,Dataset,Mass_Balance_Error_kg_h,Heavy_Component_Balance_Error_kg_h
10910.743,0.61133,184.446,1.5138,18,0.8722,15.699,1.93893,6.25987,3021.851,7888.892,4574.624,0.253539,0.748384,85.177,103.25,0.27696,0.41928,0.885135,C,0.0,-0.013113
11398.038,0.38211,173.632,2.6448,21,0.6987,14.672,1.95659,7.14617,5447.418,5950.62,14407.601,0.068303,0.66939,82.338,102.223,0.47793,1.26404,0.914571,C,0.0,-0.056213
9667.693,0.4163,144.654,1.795,23,0.7094,16.317,2.01092,7.32058,4161.221,5506.473,7469.427,0.07386,0.675086,81.23,100.747,0.43043,0.77262,0.923634,C,-0.001,-0.030019
10001.338,0.65107,126.718,3.5916,16,0.737,11.792,2.05125,6.62708,2167.709,7833.629,7785.597,0.295372,0.749504,83.308,100.154,0.21674,0.77846,0.901671,C,0.0,-0.045681
8476.24,0.31073,183.996,3.4753,17,0.8477,14.411,1.93965,7.41413,4457.429,4018.811,15491.012,0.042093,0.608683,82.37,102.308,0.52587,1.82758,0.928763,C,0.0,0.01356
10592.505,0.43978,166.969,3.4513,16,0.7377,11.803,1.96811,6.19607,4730.56,5861.945,16326.627,0.114591,0.702204,82.694,102.113,0.4466,1.54134,0.883633,C,-0.0,0.011021
11311.59,0.32054,152.754,2.8268,23,0.8557,19.682,1.99455,10.03796,5738.82,5572.77,16222.574,0.019568,0.630472,80.864,100.902,0.50734,1.43416,0.969029,C,0.0,0.044381
8537.447,0.64901,165.364,2.9688,21,0.7784,16.346,1.97096,8.29671,2673.766,5863.681,7937.882,0.108603,0.895426,82.552,103.308,0.31318,0.92977,0.947593,C,0.0,0.017045
10938.154,0.39116,151.973,2.764,27,0.683,18.442,1.99608,9.36035,4868.166,6069.988,13455.425,0.034134,0.677493,81.023,101.17,0.44506,1.23014,0.961162,C,0.0,0.02396
9135.518,0.65288,169.681,3.3223,17,0.8274,14.065,1.96335,7.29379,2432.654,6702.864,8082.034,0.185949,0.822336,83.741,103.04,0.26629,0.88468,0.924158,C,0.0,0.041043
11745.771,0.67334,166.529,3.4216,20,0.696,13.92,1.96888,7.2973,2861.647,8884.124,9791.373,0.226182,0.817373,84.15,102.851,0.24363,0.83361,0.918161,C,0.0,0.001317
11507.6,0.66738,162.712,2.15,21,0.7109,14.928,1.97574,6.93811,2820.436,8687.164,6063.798,0.250982,0.802577,84.327,102.561,0.24509,0.52694,0.907828,C,0.0,-0.054602
7134.934,0.48493,147.539,1.4119,25,0.7238,18.096,2.00497,7.36878,2792.494,4342.44,3942.726,0.085896,0.741542,81.516,101.348,0.39138,0.55259,0.930675,C,0.0,-0.022162
11186.377,0.58062,168.926,2.2594,24,0.8381,20.115,1.96467,9.4165,3833.875,7352.502,8662.381,0.064982,0.849488,82.115,103.182,0.34273,0.77437,0.961642,C,0.0,0.03913
11616.177,0.49331,131.612,2.939,23,0.6838,15.728,2.03962,8.36423,4626.324,6989.853,13596.595,0.069522,0.773796,80.568,100.623,0.39827,1.17049,0.943873,C,0.0,0.024687
9614.884,0.31792,150.831,1.27,22,0.7349,16.168,1.99834,6.26236,5415.277,4199.607,6877.385,0.06233,0.647496,81.347,100.909,0.56322,0.71529,0.889578,C,0.0,0.000972
10156.682,0.42192,182.233,4.0185,16,0.6593,10.549,1.94245,5.60846,4248.139,5908.543,17071.225,0.142335,0.622928,83.63,102.321,0.41826,1.68079,0.858898,C,0.0,0.051531
10133.719,0.53279,172.436,3.0196,25,0.7984,19.959,1.95862,10.0795,3269.684,6864.036,9873.135,0.04869,0.763385,82.034,102.786,0.32265,0.97429,0.970513,C,-0.001,0.04111
8291.847,0.42382,182.943,4.2664,17,0.8055,13.693,1.94132,7.35875,3702.361,4589.485,15795.729,0.068542,0.710422,82.682,102.931,0.44651,1.90497,0.927789,C,0.001,0.012255
9913.949,0.47238,198.405,1.7199,17,0.7539,12.816,1.91783,5.27731,4413.959,5499.991,7591.575,0.166887,0.717555,84.512,103.661,0.44523,0.76575,0.842707,C,-0.001,-0.027189
13000.0,0.55018,184.757,3.3915,19,0.7488,14.228,1.93845,7.27286,4177.452,8822.548,14167.665,0.146375,0.741383,83.774,103.218,0.32134,1.08982,0.914507,C,0.0,-0.02164
10977.905,0.31765,188.975,2.3449,16,0.6615,10.584,1.93189,4.88574,5516.185,5461.719,12934.805,0.11769,0.519604,83.543,101.944,0.50248,1.17826,0.81383,C,0.001,0.000671
12568.969,0.44113,183.14,3.2116,21,0.8376,17.589,1.941,8.89551,5598.533,6970.436,17980.199,0.047412,0.757358,82.41,103.25,0.44543,1.43052,0.952126,C,-0.0,-0.00382
11696.856,0.30427,174.743,1.258,16,0.8695,13.913,1.95472,5.19525,6030.135,5666.721,7585.974,0.100664,0.520938,82.806,101.297,0.51553,0.64855,0.829443,C,0.0,-0.025439
11864.213,0.52333,168.335,2.5628,26,0.8011,20.828,1.9657,10.12584,4200.161,7664.052,10764.311,0.045105,0.785408,81.83,102.73,0.35402,0.90729,0.969488,C,0.0,0.042574
10809.369,0.3404,188.254,2.0331,27,0.6895,18.617,1.933,8.22458,6259.442,4549.927,12726.207,0.033846,0.762133,82.411,103.513,0.57908,1.17733,0.942422,C,0.0,0.002619
11056.921,0.47083,179.997,2.2727,25,0.8211,20.529,1.94605,9.49164,4465.876,6591.045,10149.716,0.04339,0.760457,82.244,103.125,0.4039,0.91795,0.962778,C,0.0,-0.050553
13000.0,0.42073,149.784,2.7712,17,0.711,12.087,2.00043,6.15842,6364.206,6635.794,17636.724,0.108525,0.720155,81.912,101.331,0.48955,1.35667,0.873722,C,0.0,0.014316
12424.851,0.3159,175.958,2.3951,21,0.8777,18.431,1.95269,8.7011,6917.806,5507.044,16568.5,0.028958,0.676341,81.905,102.38,0.55677,1.3335,0.948961,C,0.001,0.044959
10488.291,0.64407,178.685,3.6741,23,0.7533,17.325,1.94819,9.08237,3051.046,7437.244,11209.922,0.093531,0.869919,82.858,103.786,0.2909,1.0688,0.957756,C,0.001,0.026338
9288.979,0.37689,168.589,2.8623,17,0.6519,11.083,1.96526,5.549,4624.313,4664.666,13236.398,0.106245,0.645198,82.647,101.817,0.49783,1.42496,0.859663,C,0.0,-0.020013
8960.389,0.57948,133.69,3.4966,23,0.7916,18.207,2.03483,10.05824,2809.415,6150.973,9823.352,0.052979,0.819952,80.45,101.056,0.31354,1.09631,0.971335,C,0.001,0.023607
10896.727,0.32944,170.588,1.5286,26,0.6757,17.569,1.96179,7.15665,5846.232,5050.495,8936.281,0.05151,0.651153,82.001,101.955,0.53651,0.82009,0.916113,C,0.0,0.033362
10772.646,0.33533,127.258,2.8979,16,0.7073,11.316,2.04994,6.03888,5467.965,5304.681,15845.558,0.081656,0.596803,80.514,99.181,0.50758,1.47091,0.876399,C,0.0,0.049698
7058.674,0.31093,170.816,2.148,20,0.7986,15.973,1.96139,7.34191,3581.736,3476.938,7693.407,0.042774,0.587173,81.894,101.544,0.50742,1.08992,0.930195,C,0.0,-0.015785
10225.168,0.4106,144.502,3.7808,16,0.7659,12.254,2.01123,6.77164,4662.338,5562.829,17627.419,0.084742,0.683708,81.367,100.795,0.45597,1.72392,0.905895,C,0.001,0.007444
11099.552,0.68337,186.344,2.5639,17,0.8465,14.39,1.93596,6.83893,2940.707,8158.845,7539.609,0.243256,0.841995,85.109,103.954,0.26494,0.67927,0.90569,C,0.0,0.049532
10365.39,0.56422,149.455,3.1269,20,0.879,17.581,2.00109,9.24039,3790.421,6574.968,11852.101,0.061449,0.854066,81.276,102.197,0.36568,1.14343,0.960174,C,0.001,-0.013854
9193.744,0.65304,193.143,1.3448,21,0.8924,18.741,1.92558,7.04268,2500.778,6692.966,3363.008,0.199166,0.822627,84.762,104.128,0.27201,0.36579,0.917042,C,0.0,-0.001911
13000.0,0.50892,197.469,2.5286,23,0.7188,16.534,1.91919,7.72376,5534.502,7465.498,13994.729,0.087278,0.821498,83.43,104.307,0.42573,1.07652,0.926988,C,0.0,0.028058
11907.763,0.37698,148.058,1.4322,17,0.8776,14.919,2.00391,6.10669,5412.421,6495.342,7751.803,0.103441,0.604913,81.77,100.475,0.45453,0.65099,0.87528,C,0.0,0.00544
7870.52,0.58954,168.699,3.0426,26,0.8128,21.133,1.96506,10.7443,2363.669,5506.851,7191.693,0.042766,0.824235,81.813,103.005,0.30032,0.91375,0.978215,C,0.0,-0.037642
8819.637,0.3676,187.23,2.5005,18,0.6551,11.791,1.93458,5.55818,4567.452,4252.185,11420.704,0.097868,0.657339,83.221,102.775,0.51787,1.29492,0.862126,C,0.0,-0.035867
11333.652,0.44705,145.477,2.5067,23,0.8354,19.215,2.00921,9.58374,4756.752,6576.899,11923.96,0.038699,0.742398,80.802,101.238,0.4197,1.05208,0.963669,C,0.001,-0.049083
10751.371,0.58588,124.4,1.305,22,0.7105,15.631,2.05694,6.38279,3233.947,7517.424,4220.427,0.213312,0.746154,82.108,99.981,0.30079,0.39255,0.890484,C,0.0,0.017552
10113.557,0.41171,162.693,3.0622,26,0.738,19.187,1.97578,9.84948,3986.006,6127.551,12205.933,0.033364,0.657826,81.454,101.605,0.39413,1.20689,0.968061,C,0.0,0.001084
10002.406,0.67376,153.402,3.6107,19,0.6619,12.577,1.99328,6.79362,2831.611,7170.795,10223.96,0.220779,0.852635,83.547,102.403,0.28309,1.02215,0.907236,C,0.0,-0.009973
10074.731,0.66391,168.606,1.9881,17,0.7149,12.153,1.96523,5.46308,2654.023,7420.708,5276.453,0.373254,0.76786,86.172,102.628,0.26343,0.52373,0.851896,C,0.0,0.025112
9357.021,0.67348,179.33,2.3645,19,0.7021,13.34,1.94713,6.24705,2230.848,7126.173,5274.789,0.311143,0.786906,85.754,103.269,0.23841,0.56373,0.889854,C,0.0,0.025473
8791.647,0.31019,132.051,1.5616,20,0.735,14.7,2.0386,6.3829,4690.149,4101.498,7324.198,0.060015,0.59628,80.464,99.479,0.53348,0.83309,0.896785,C,0.0,-0.039537
11125.4,0.55105,180.998,3.0096,23,0.827,19.02,1.94443,9.49341,3565.549,7559.851,10730.757,0.064088,0.780724,82.553,103.305,0.32049,0.96453,0.962727,C,0.0,-0.014346
7027.786,0.32205,155.94,1.6572,21,0.7122,14.955,1.98838,6.4107,3654.113,3373.673,6055.676,0.059834,0.606055,81.529,100.911,0.51995,0.86168,0.903396,C,0.0,0.026894
9159.724,0.44059,169.731,3.6339,17,0.802,13.633,1.96327,7.2124,4179.426,4980.298,15187.653,0.075406,0.747052,82.283,102.546,0.45628,1.65809,0.921908,C,0.0,-0.012581
12640.268,0.64619,205.454,2.7586,22,0.8281,18.217,1.90782,8.63672,3541.529,9098.74,9769.696,0.121122,0.850566,84.139,104.834,0.28018,0.7729,0.947483,C,-0.001,-0.021183
8742.87,0.64463,172.297,3.7276,19,0.8183,15.548,1.95885,8.24283,2271.75,6471.12,8468.143,0.133344,0.824124,83.146,103.18,0.25984,0.96858,0.946251,C,0.0,-0.013243
8288.988,0.69143,163.133,3.2137,17,0.8773,14.914,1.97498,7.74081,1492.132,6796.856,4795.239,0.242623,0.78996,84.233,102.499,0.18001,0.57851,0.936833,C,0.0,-0.014935
12767.151,0.55974,136.541,1.4088,27,0.7524,20.314,2.0284,8.40269,3782.092,8985.058,5328.217,0.108081,0.74986,81.312,100.766,0.29624,0.41734,0.9428,C,0.001,-0.022777
12006.656,0.46167,197.056,1.8029,22,0.7991,17.58,1.9198,7.37517,5051.531,6955.125,9107.303,0.088039,0.733046,83.427,103.706,0.42073,0.75852,0.91977,C,0.0,-0.045423
10294.877,0.4082,153.311,2.9215,20,0.7505,15.009,1.99346,7.7139,5021.282,5273.595,14669.623,0.056751,0.742842,81.378,101.673,0.48775,1.42494,0.932191,C,0.0,-0.04184
9058.286,0.47668,183.154,1.6823,24,0.8809,21.141,1.94098,8.79346,3448.982,5609.304,5802.391,0.056041,0.735324,82.524,103.105,0.38075,0.64056,0.955237,C,0.0,-0.036484
9485.872,0.56289,164.813,1.1377,25,0.726,18.149,1.97195,6.55872,3495.415,5990.457,3976.582,0.151464,0.802961,83.096,102.67,0.36849,0.41921,0.900847,C,0.0,-0.030391
9397.129,0.38254,180.956,3.3083,23,0.6827,15.703,1.9445,8.01866,4237.453,5159.676,14018.823,0.050325,0.655379,82.37,102.476,0.45093,1.49182,0.940679,C,0.0,-0.015392
9590.975,0.61263,135.622,1.7277,21,0.7371,15.48,2.03046,6.94434,2688.289,6902.686,4644.492,0.189962,0.777247,82.35,100.892,0.28029,0.48426,0.913088,C,0.0,-0.045726
8837.153,0.5561,159.299,3.5014,16,0.7357,11.771,1.98204,6.264,3127.832,5709.321,10951.689,0.169298,0.768003,83.111,102.157,0.35394,1.23928,0.892246,C,0.0,0.029425
10790.648,0.55547,170.621,3.6701,20,0.7474,14.949,1.96173,7.91594,3653.46,7137.187,13408.613,0.10518,0.785962,82.71,102.846,0.33858,1.24261,0.935889,C,0.001,0.052553
9037.5,0.30992,153.635,3.6272,19,0.7656,14.547,1.99283,7.8632,4692.245,4345.256,17019.643,0.036979,0.604653,81.131,100.779,0.5192,1.88322,0.93805,C,-0.001,0.015396
7125.662,0.58433,125.398,1.952,25,0.8982,22.455,2.05447,10.69086,2189.314,4936.348,4273.451,0.041207,0.825214,79.887,100.568,0.30724,0.59973,0.978333,C,0.0,-0.020464
7963.425,0.44112,191.107,3.5217,23,0.7811,17.965,1.92864,9.19022,3690.01,4273.415,12994.933,0.035835,0.791069,82.536,103.83,0.46337,1.63183,0.962357,C,0.0,0.028397
9818.713,0.45293,181.104,4.3139,21,0.8554,17.964,1.94426,9.69614,4254.75,5563.962,18354.773,0.034914,0.772579,82.172,103.257,0.43333,1.86937,0.966597,C,0.001,0.03914
8826.776,0.66941,152.489,3.1832,22,0.7054,15.52,1.99507,8.15662,2226.893,6599.882,7088.676,0.147367,0.845551,82.54,102.307,0.25229,0.80309,0.94446,C,0.001,0.024756
7001.535,0.68837,162.026,3.3622,25,0.7192,17.98,1.977,9.44528,1642.894,5358.64,5523.788,0.097895,0.869407,82.279,102.967,0.23465,0.78894,0.96663,C,0.001,-0.023587
12415.896,0.64224,176.989,3.6153,21,0.8145,17.103,1.95097,8.95407,3556.09,8859.806,12856.505,0.104724,0.85799,82.943,103.628,0.28641,1.03549,0.953297,C,0.0,-0.047872
11268.231,0.32151,183.48,2.563,16,0.8508,13.612,1.94046,6.49123,6272.894,4995.337,16077.437,0.061818,0.647619,82.612,102.541,0.55669,1.42679,0.892964,C,0.0,-0.003965
9153.553,0.47671,189.856,1.0674,25,0.7921,19.803,1.93055,6.72537,3375.616,5777.936,3602.994,0.119687,0.6853,83.6,103.077,0.36878,0.39362,0.907412,C,0.001,-0.046642
9277.966,0.66124,166.734,3.0296,21,0.8293,17.415,1.96852,8.86778,2620.686,6657.28,7939.662,0.102791,0.881077,82.529,103.282,0.28246,0.85575,0.95609,C,0.0,0.003013
10761.337,0.45751,160.396,2.0924,23,0.6533,15.027,1.98,6.94535,4353.703,6407.634,9109.553,0.101741,0.699233,82.264,101.76,0.40457,0.84651,0.910031,C,0.0,0.040049
11970.802,0.49274,149.763,1.5349,24,0.8503,20.407,2.00047,8.56775,4563.685,7407.117,7004.747,0.068242,0.754285,81.379,101.555,0.38123,0.58515,0.947201,C,0.0,-0.019261
8946.818,0.43136,169.5,2.7832,19,0.8445,16.045,1.96367,7.9655,3922.891,5023.927,10918.068,0.058637,0.722389,82.053,102.372,0.43847,1.22033,0.940396,C,0.0,0.043251
10606.049,0.46013,165.498,2.5098,18,0.8249,14.848,1.97072,7.20293,4072.35,6533.7,10220.824,0.098072,0.68579,82.419,101.931,0.38396,0.96368,0.918161,C,-0.001,0.031694
8918.1,0.46581,196.827,3.9298,23,0.6681,15.365,1.92013,7.99094,3887.497,5030.602,15277.265,0.063072,0.777034,83.09,103.986,0.43591,1.71306,0.940977,C,0.001,-0.000844
10873.927,0.69298,145.354,3.8485,26,0.7276,18.917,2.00946,10.47858,2702.494,8171.433,10400.674,0.073081,0.897997,81.251,102.258,0.24853,0.95648,0.97379,C,0.0,-0.009351
8495.704,0.3148,164.675,2.5302,16,0.7063,11.3,1.97219,5.50066,4570.469,3925.235,11564.252,0.081491,0.58647,82.167,101.234,0.53797,1.36119,0.860739,C,0.0,-0.037041
7000.0,0.49292,188.663,3.536,26,0.7394,19.224,1.93237,9.87174,2692.669,4307.331,9521.193,0.03683,0.778035,82.465,103.636,0.38467,1.36017,0.971259,C,0.0,0.014726
10490.845,0.60472,191.481,2.5326,21,0.8285,17.398,1.92808,8.18889,3299.436,7191.409,8356.111,0.111054,0.831211,83.542,104.112,0.31451,0.79651,0.942242,C,0.0,0.029957
10365.331,0.60852,161.994,1.9531,25,0.7378,18.446,1.97706,8.31544,2759.595,7605.736,5389.821,0.125827,0.783658,82.646,102.399,0.26623,0.51999,0.944949,C,0.0,-0.016202
10938.654,0.49022,176.841,1.8478,16,0.8231,13.169,1.95122,5.71168,4777.253,6161.401,8827.181,0.156331,0.749104,83.619,102.902,0.43673,0.80697,0.860727,C,0.0,-0.01591
8840.402,0.34873,140.57,3.811,27,0.8343,22.526,2.01957,12.54238,4067.99,4772.412,15503.196,0.009073,0.63826,80.191,100.268,0.46016,1.75368,0.988029,C,0.0,-0.035167
12087.334,0.48837,204.448,3.8362,26,0.7226,18.788,1.90922,9.63757,4837.427,7249.907,18557.142,0.044453,0.784569,83.094,104.357,0.40021,1.53526,0.963572,C,0.0,0.000878
10002.106,0.35671,153.383,3.1549,23,0.6634,15.258,1.99332,7.99186,5402.355,4599.751,17043.926,0.040278,0.728357,81.164,101.582,0.54012,1.70403,0.939013,C,0.0,-0.005663
12244.95,0.38054,175.405,3.3527,27,0.6698,18.084,1.95361,9.32837,5728.468,6516.482,19205.987,0.033165,0.685903,81.94,102.417,0.46782,1.56848,0.959228,C,0.0,0.034079
9848.054,0.55058,164.241,3.4943,25,0.8097,20.243,1.97297,10.69526,3337.951,6510.103,11663.772,0.038282,0.813247,81.58,102.709,0.33895,1.18437,0.976433,C,0.0,0.036397
12341.953,0.51903,131.496,1.5988,17,0.6744,11.465,2.03989,5.02817,4745.164,7596.789,7586.717,0.248607,0.687938,82.927,100.049,0.38447,0.61471,0.815841,C,0.0,0.043048
9855.943,0.47172,147.234,3.0412,26,0.7834,20.368,2.00559,10.66724,3274.897,6581.046,9959.464,0.033795,0.689641,80.815,100.988,0.33228,1.0105,0.976195,C,0.0,0.011143
10567.703,0.42181,212.999,2.4653,17,0.6634,11.278,1.89752,5.13941,3814.275,6753.428,9403.236,0.196705,0.54895,85.375,103.149,0.36094,0.88981,0.831683,C,0.0,-0.018462
11380.84,0.6224,172.837,2.4786,20,0.7783,15.566,1.95793,7.45203,3462.819,7918.02,8582.832,0.156931,0.825963,83.478,103.218,0.30427,0.75415,0.923282,C,0.001,0.019614
7082.782,0.31496,135.825,2.2018,25,0.8648,21.621,2.03,10.52731,3794.106,3288.676,8353.754,0.013471,0.662793,80.03,100.148,0.53568,1.17945,0.977089,C,0.0,-0.028815
8698.006,0.3732,145.093,1.1006,27,0.7616,20.564,2.01,7.52208,4071.911,4626.095,4481.586,0.055065,0.653221,81.001,100.627,0.46814,0.51524,0.930926,C,-0.0,0.013658
12629.736,0.41623,177.901,3.8286,22,0.7378,16.232,1.94947,8.59188,5266.404,7363.332,20163.145,0.053235,0.675851,82.297,102.469,0.41698,1.59648,0.946668,C,0.0,0.002703
7467.007,0.47512,169.204,2.349,25,0.6607,16.516,1.96418,7.82055,3243.517,4223.49,7619.048,0.065443,0.789737,82.132,102.802,0.43438,1.02036,0.940169,C,0.0,0.012561
9227.017,0.6709,173.372,3.7116,23,0.8083,18.591,1.95703,9.83295,1752.128,7474.889,6503.28,0.11049,0.80226,82.885,103.087,0.18989,0.70481,0.968727,C,0.0,0.008633
11268.721,0.34272,164.277,3.6693,16,0.8846,14.154,1.97291,7.55808,5974.926,5293.795,21923.844,0.047627,0.675776,81.705,101.804,0.53022,1.94555,0.926316,C,-0.0,0.028651
12633.76,0.46546,174.462,3.2364,27,0.7756,20.941,1.95519,10.72616,5142.931,7490.829,16644.794,0.028895,0.765185,81.848,102.895,0.40708,1.31749,0.974729,C,0.0,0.03495
9586.631,0.65398,175.322,3.0992,25,0.6997,17.492,1.95375,8.85731,2553.69,7032.941,7914.464,0.109222,0.85179,82.941,103.508,0.26638,0.82557,0.955512,C,0.0,-0.043002
10091.495,0.49513,164.315,2.3822,16,0.6951,11.122,1.97284,5.32258,3914.415,6177.08,9324.747,0.198678,0.682991,83.7,101.853,0.38789,0.92402,0.844353,C,0.0,0.00373
8489.798,0.68805,132.7,1.4966,22,0.6785,14.927,2.0371,6.36703,2275.109,6214.689,3405.03,0.263981,0.843299,83.188,101.149,0.26798,0.40107,0.897185,C,0.0,-0.021054
9017.178,0.6662,160.069,2.6937,24,0.7918,19.004,1.9806,9.4714,2096.882,6920.296,5648.475,0.101023,0.83745,82.241,102.655,0.23254,0.62641,0.964737,C,0.0,0.008788
11474.96,0.48002,162.91,2.7371,19,0.8995,17.09,1.97538,8.521,4035.374,7439.586,11045.032,0.07223,0.701221,81.975,101.902,0.35167,0.96253,0.947084,C,0.0,-0.058699
10425.037,0.51727,191.264,4.0089,18,0.7172,12.909,1.92841,6.78501,3833.944,6591.093,15370.008,0.132528,0.741067,83.818,103.507,0.36776,1.47434,0.905776,C,0.0,0.012442
9978.846,0.58021,190.634,3.5541,25,0.8889,22.222,1.92936,11.39744,3134.989,6843.857,11142.082,0.034175,0.83033,82.498,104.068,0.31416,1.11657,0.981495,C,0.0,0.028206
10584.809,0.67699,168.15,3.5215,25,0.7379,18.448,1.96603,9.71283,2991.848,7592.961,10535.865,0.081377,0.911682,82.301,103.555,0.28265,0.99538,0.966024,C,-0.0,-0.02364
10434.248,0.35561,200.066,1.4958,22,0.7506,16.513,1.91544,6.43242,4187.601,6246.647,6263.769,0.09448,0.530662,83.612,102.498,0.40133,0.60031,0.893371,C,0.0,0.020198
10285.386,0.35258,173.597,2.5994,22,0.8587,18.891,1.95665,9.15738,5274.097,5011.289,13709.486,0.028124,0.694048,81.806,102.384,0.51278,1.33291,0.959097,C,0.0,0.017584
9319.401,0.66338,188.674,3.7344,16,0.8757,14.011,1.93235,7.28006,2233.386,7086.015,8340.314,0.212148,0.805605,84.779,103.818,0.23965,0.89494,0.923361,C,0.0,-0.033252
8353.721,0.47973,176.91,1.0727,24,0.8177,19.625,1.95111,6.78888,3120.21,5233.511,3347.118,0.113439,0.698108,83.055,102.569,0.37351,0.40067,0.911677,C,-0.0,0.021176
11055.934,0.40513,182.183,2.5809,18,0.8034,14.462,1.94253,6.92084,4670.546,6385.388,12054.346,0.087777,0.63726,82.908,102.413,0.42245,1.09031,0.908472,C,-0.0,-0.028332
8104.246,0.60434,146.061,1.6576,23,0.7175,16.503,2.008,7.17603,2399.081,5705.165,3976.812,0.156221,0.792776,82.379,101.603,0.29603,0.49071,0.923477,C,0.0,0.015307
11328.871,0.35421,161.059,2.9736,26,0.8075,20.994,1.97877,10.72225,5288.22,6040.651,15725.026,0.018505,0.648097,81.192,101.457,0.46679,1.38805,0.975613,C,0.0,0.013095
13000.0,0.36616,187.615,3.1875,22,0.7866,17.306,1.93399,8.6886,6696.524,6303.476,21345.027,0.037026,0.715827,82.431,103.178,0.51512,1.64193,0.947913,C,0.0,-0.063812
12780.548,0.39925,186.794,1.4501,24,0.842,20.209,1.93526,7.89707,5989.459,6791.089,8685.45,0.058186,0.700046,82.681,103.037,0.46864,0.67958,0.931701,C,0.0,0.056438
13000.0,0.5561,185.709,3.2932,20,0.806,16.12,1.93695,8.1751,4284.722,8715.278,14110.573,0.105186,0.777782,83.264,103.502,0.32959,1.08543,0.937657,C,0.0,0.020878
8388.1,0.51178,161.256,2.4531,23,0.8527,19.611,1.97841,9.50553,3063.105,5324.995,7514.057,0.047884,0.778632,81.588,102.328,0.36517,0.8958,0.965833,C,0.0,-0.023409
10085.999,0.55694,145.749,2.1067,16,0.7854,12.566,2.00864,5.94341,3050.82,7035.178,6427.15,0.230577,0.698471,83.347,100.963,0.30248,0.63723,0.874772,C,0.001,-0.020453
8636.417,0.43827,158.541,3.331,23,0.6913,15.901,1.98345,8.3751,3467.682,5168.735,11550.996,0.055828,0.694846,81.583,101.634,0.40152,1.33748,0.948853,C,0.0,0.013888
8868.88,0.38707,167.947,1.1956,19,0.6963,13.231,1.96638,4.87171,3848.737,5020.143,4601.504,0.156614,0.563747,83.287,101.248,0.43396,0.51884,0.824413,C,-0.0,0.020729
7330.278,0.42989,164.042,3.787,18,0.785,14.13,1.97333,7.59823,3070.623,4259.655,11628.36,0.066075,0.692147,81.939,101.9,0.4189,1.58635,0.935614,C,0.0,0.014365
8111.752,0.60518,151.326,2.0068,27,0.7343,19.826,1.99736,9.15442,2144.004,5967.748,4302.558,0.08769,0.791098,81.703,101.884,0.26431,0.53041,0.961702,C,0.0,-0.011143
11310.161,0.63781,169.563,2.2776,26,0.6913,17.974,1.96356,8.42768,3087.024,8223.136,7030.942,0.127154,0.829516,82.96,103.082,0.27294,0.62165,0.945586,C,0.001,-0.016544
11120.709,0.52529,156.978,2.6589,26,0.8162,21.222,1.98641,10.58438,3819.501,7301.209,10155.833,0.038907,0.779732,81.295,102.112,0.34346,0.91324,0.974561,C,-0.001,0.005609
11781.343,0.69331,120.0,2.8263,21,0.6549,13.753,2.06808,7.38127,2357.921,9423.423,6664.078,0.275566,0.797835,82.702,100.03,0.20014,0.56565,0.920451,C,-0.001,0.023368
11733.659,0.41563,142.603,1.3677,23,0.8329,19.157,2.01523,7.75447,4579.8,7153.859,6263.823,0.074235,0.634182,81.143,100.359,0.39031,0.53383,0.930287,C,0.0,0.030629
11279.264,0.48707,158.151,1.2747,22,0.7691,16.919,1.98419,6.49661,4319.326,6959.938,5505.707,0.135927,0.704987,82.624,101.681,0.38294,0.48813,0.893131,C,0.0,0.01228
9217.387,0.67628,159.363,1.0383,19,0.8761,16.646,1.98192,5.8006,2128.483,7088.904,2210.106,0.375522,0.766581,85.836,102.151,0.23092,0.23978,0.871775,C,0.0,0.02317
9873.725,0.68181,178.044,2.4663,27,0.8888,23.999,1.94924,11.39666,2750.033,7123.692,6782.534,0.045168,0.92758,82.196,104.137,0.27852,0.68693,0.981549,C,0.0,-0.003274
11093.044,0.53184,121.375,2.4273,25,0.6872,17.181,2.06454,8.82058,3581.17,7511.874,8692.565,0.077636,0.748376,80.161,99.796,0.32283,0.78361,0.952874,C,0.0,-0.00941
12570.818,0.53683,174.579,3.6634,24,0.7305,17.532,1.95499,9.23275,4393.018,8177.8,16093.343,0.065358,0.790099,82.334,103.065,0.34946,1.28021,0.957454,C,0.0,0.001754
9252.001,0.38716,153.86,1.4746,27,0.7546,20.373,1.99239,8.36859,3836.055,5415.945,5656.647,0.04879,0.626821,81.296,100.937,0.41462,0.6114,0.947749,C,0.001,0.015523
9051.216,0.33081,163.66,2.2571,17,0.8821,14.996,1.97402,7.06741,4840.507,4210.709,10925.389,0.050651,0.652875,81.72,101.621,0.53479,1.20706,0.918118,C,0.0,-0.010393
9361.8,0.35846,142.293,2.4809,16,0.885,14.161,2.01589,7.07546,4452.008,4909.792,11044.872,0.062139,0.627162,80.97,100.295,0.47555,1.17978,0.917565,C,0.0,-0.047467
